id,name,age,gender,city,country,credit_card,full_address,user_source_type,user_status,product_name,category,subcategory,price,date_purchase,quantity,rating,comment,user_id,product_id,date_purchase_id,comment_id,total
324,b'gAAAAABlumZ1FPawnGwh6eWcWoeww9rNBSzz-0yaW88TI5qmleeeWfkQLJFknwmXx9wp-eSJwG1Ue05RznPewNt9k6E2tAX07w==',41,M,West Paul,Indonesia,b'gAAAAABlumZ21mvHb2vBEAfQVq3vbd610ST_DniPJqJAu9vuGz8-7J1U4QryL_GMHMfT_noLQ9TgeB1KLEdaYexShto0qN8AF2EoePArhbZkW4MqefBE-Rc=',b'gAAAAABlumZ2V_YiFXvwlf7DgFFqrwb3jDDmQ8tO3F5R5Un2cLuhSPRgzBV48qdLLyzgZEzqTP6e3vgnFtbP_g7j7gZmL5ZHqVh1muRP3Hvg0NkRqWSUcRJlwSY0aI3uAdt77Qdnee5DqdEJRdRs95PyX7yw_kfrew==',Rarely,Active,EducationalTales,Books,Educational,34.0,2023-01-21,2,4,Explicabo sequi nihil magni perferendis blanditiis.,1147,25,1178,1160,68.0
325,b'gAAAAABlumZ1rGHK6igm_F89L7GQfSXr5dAxdohpPwwJw_IGggo-73vq1FcdtJka64qTQ2JC8VHUNJVmyVBzSVGre38wfYh04g==',42,M,Port Antonio,Dominican Republic,b'gAAAAABlumZ23X8pCDwzjhHE61xsfMJQxMzmn8rkZoKDEQ7KhUWmigX5alMgzRyOgsiD1xmy1SC5ZlqRJmPwKXShTiKsode9tSWC8k42-5X4azV79YHZTaM=',b'gAAAAABlumZ2PJ0_GiEQVfOQZVBTH-WJ-1mN75RrqUy2bo9Ok8csdWTIyQ6gsYpK9c5IxuRfnzrvMi59uqU9R6oBTMJneOClhRGIOzjCbfztD3_Fe848rzJzlFUUYsm6j2OHHAtyWAhifWXXt68zkTACZudgHx4q3w==',Rarely,Churned,FictionTales,Books,Fiction,28.0,2020-05-27,7,5,Eveniet architecto architecto beatae neque.,758,29,408,1081,196.0
326,b'gAAAAABlumZ1FTdNYqTr0_mhIKhZlwWK7BCehHBztni-PUUXV4jTsRlSSz-sJnikXA_O5udFRILRvb6qi7FkU7EwVjWy7dkbXQ==',27,M,Jamesfurt,Ghana,b'gAAAAABlumZ2KjgSjG_EMkWgzmKLKjg6ZocUThjIiLFEctX9HNuDPUdXcxAX9uXpyMt-BDbVP5wvNDfGWtbch5Ud-Z-XNz9Zdj83H6Bkn5qBmC8aWJjxSlc=',b'gAAAAABlumZ2qk3tfw9B9JMtSdy_hs-lHuvPJQ2UgsUwb0ze5_NyHvLt5PEXGUe8gp-y1Ni6YCh-CvwYdY8AR5P0gMJqn333vf5B19iREPqwvd2G_rDKfffCx0gAhVkUau0nuxSJpW6M',Yearly,Churned,BeveragesBurst,Grocery,Beverages,534.0,2023-01-31,5,3,Recusandae mollitia voluptatem nulla repellat est.,581,1,1186,2333,2670.0
327,b'gAAAAABlumZ19Qqaq5NR75XZ5GaOSSF351DUEHaNQpbdpC2Y-Z43G9LYLZjG2vnVNsEZvCBV_pBxkFJNXU4X_pmIE8bwCHVkodc5Dsz7UDxsfCMyuUCpulc=',40,F,Monroeberg,Solomon Islands,b'gAAAAABlumZ2ERo24HXomzyin99mZi0KqarGv6eBt7fJBBRxcSkV_LO3knFKj36myGfzJ-AmQwR--w4D4QsSzQuwXijEoNQ_TNZYVSNn9KAZv-FrTxO8eqw=',b'gAAAAABlumZ2WXjAiZgQkUEOMt3WbMglzQ0HN47Eg7mD9Hkx2BWHEaazsIYOHjq8nu5IIHJUErcTrqZ1gaPVe9cgvFsBK7E7fjcLc3lk-7sLR1V-5d1DNOBuCdDAiCq8w8HDUuDP0AjS575QYG-DbJJ7tiyfrSaSfw==',Yearly,Active,FictionGuide,Books,Fiction,50.0,2023-09-29,3,5,Eum quaerat et in voluptatem et.,1035,26,1379,1073,150.0
328,b'gAAAAABlumZ1KPiyo5AjU74UHZGBsQ0PeWEB47MPjQz54D0MZmX6X1yUdHAXnnr-t3PQW3hLJwafhkGY5PSskg9YDdOHcVTRFA==',67,F,East Zacharymouth,Saint Vincent and the Grenadines,b'gAAAAABlumZ2xB5F1u8h6bCG9W4BuwNtp3-kIHPiMppJYJw1r7MN-QBVupQoN7H61fG1rV29elum11uJN9fh2FzPFuKvmhjsmoKDjxaX61iN_HgsBFVnm4s=',b'gAAAAABlumZ2LU1XTskET8mw_8HP5gosqQSLO8hzV64txbjIzm_-JTtP5CtbLKfd1O1LuatGKDnkKZDiE5PmfKh7hxekYux2vSl-7vX0QsR2k8puMHSxPO4djWobvZXMoq-3E7AJz8j6',Monthly,Churned,MegaLaptop,Electronics,Laptop,95.0,2022-03-24,10,5,Odio et laudantium a asperiores tempore et.,355,39,934,1836,950.0
329,b'gAAAAABlumZ14-RhGiZlMmJ-Xcn16emAApMiI-lVM5nU_6-3s03KCtV9Qnaz_PSwP8NpJw9h3gDIg5EQb9H5s0mnIMIp4NlebvhrIZWtVZyNMsFVu0v_Nd8=',62,M,Monicafort,Lao People's Democratic Republic,b'gAAAAABlumZ2vs0v2qaicRruk0ETJgmHWMix526-VOc9hhH143joXXuD8DcHYwMiZV9mRCKOLeG1oBQPooOW7Ib3AsBru4dNTzWwsh6EsapVi2Sqjcg2Iyk=',b'gAAAAABlumZ2_sjqnBsiDHcN-qhBHm8fW25eregAqQLdv14laullCUGmyAtn2CuwmiCO6plPDDECbXm53zzl2069KH_1jNb5m3b-lUv0yO_ftQJKbPkrb6kormYESjI94iFEsSQL1GXP',Rarely,Active,ProJacket,Clothing,Jacket,67.0,2023-05-09,4,4,Facere maxime dolor omnis consequatur.,838,52,1264,1165,268.0
330,b'gAAAAABlumZ1oENgZydH6-tzwFjcrzhT_XjxgO7wTmyICDFyAA9YU2Dj4Ns_2eZe2s9OT7nhI4yudP2QZY7sD9EIFoMNbLunDf66XLMcNH9Z5xi53gnIhFE=',55,M,North Curtisland,Comoros,b'gAAAAABlumZ2Ad851A996pVfbK3F9XRfzjHCko8ORiaI37cDwlzMi7lm0LeShcAlgHtSDqA4EbanBhktVE3038Bq0sOf9qXfWvp7fE7QEiYZijugy1Uql9k=',b'gAAAAABlumZ26oHUlh93ErGYYQpoxPBqq15UYNRv0ZwuJ3RHatsT-BBMJHxhT8bJAsEAopkYp5i3PIGmDWETzhsUsnZLkkgTM2AVFfiyAbF5J6yA4EBT8oTa8QRYIFOXqCVA7Z8PwIHI',Rarely,Churned,EducationalTales,Books,Educational,8.0,2021-01-04,4,3,Laudantium nulla non sit quos quia.,1130,25,584,1499,32.0
331,b'gAAAAABlumZ1W015YD_aTrK-tfgPvAj6Sv4BWteqcyLbHZSLFA4g9FEjuBVcoT9Z4hK7SuBPezC2xUvCFVmbPn2boIf3ZzuouMQCXVSLWpwxHaRxMAUg_aI=',42,F,Williamsside,Namibia,b'gAAAAABlumZ215bJj3mb3Gstxj6-_yNZ6DTwfYwkWC6dufKIfxXqLFsBe8hV1F7YmrOkMf94JwawFJtE9Zlsxlmk3SrePRPAtgmjHXK_TkCd7tmnGXkfxWc=',b'gAAAAABlumZ2wXPSx--lZH3EN2tQGLhss2q6xdxBCzhgKOAVyWd-yvV1ZPgrM3UWQ90Klt7xZ4qFZGPMNGxTTePBu2W2pbJ6pEuZne3fXs9lJaGOTwCl61kmCDjbNTah7trd7I31gG8ty-Dn03sJ-3ccfA1YQ74ohA==',Rarely,Churned,SnacksBurst,Grocery,Snacks,863.0,2019-12-19,10,1,Illum quaerat architecto repudiandae ullam enim repellendus et.,320,60,291,1304,8630.0
332,b'gAAAAABlumZ19kvAEM1Gar3CkfINxl1LeDPtUCouqhpjjcEelvK45l23m4b67LETr2MyZu6epcgXIEALpfKlRB-agLuS3M6Cjg==',34,F,North Kristenmouth,Armenia,b'gAAAAABlumZ2mcP7UF9jdEzw-nkF6aMn7lhfsviiglFy1guOCtmdZCDcfJRfgTWvK13smVQdAGO8BvdePWM6REtuYFM9_S2sl0MImjrXl0pBzoRta33IO4s=',b'gAAAAABlumZ2d-P5hPD7ynpEI7TVUL7t8MgvY14SAklXmoxU5qnFRuQI4sGcIlJiUZFQ0drQDbWkNq8JvaruXqR6nFy-UY4-pPom0PkGAO9iGU2nSj6Ig3KkyQpYtf01VkFTgbJIJ0ENs2SLgGCWbFolabAaDRbNqA==',Yearly,Active,UltraLaptop,Electronics,Laptop,68.0,2022-06-19,5,1,Rerum cumque dolorum soluta veniam.,1021,74,1007,2396,340.0
333,b'gAAAAABlumZ1YvHutGFIoqFpx2wrDG1RfRb_u4VuA_CoNTUV3rMdDid4LpmaZiNJb_7Y7dlJXlPz26ZZdX1EFHFsama6CZXG4Q==',45,M,North Brettview,Puerto Rico,b'gAAAAABlumZ2_YCnTjyxVd0cpEtCmnV0D7YkRKXUegSJF57aas5E44S-UpuXjD3nKd1VE7j8-mh8J6AbaazPun6yBrqpBBq61MF8Cj4VEgDpJ9hSNBq_cf4=',b'gAAAAABlumZ2ySJrbAo6T-8jSgaRBBN2yP4Y71OxOyDp6i09770Hbr6dqUzsvCA6tg6_EjKwnCglh2Tg5x9oiivdcXpHRbDmAqiAbRPq9ZQTWnTAZzWOPiHNXk9sT-nEQeR6hy9X3AeK3uS5XUQPteE9EibT4-npEA==',Yearly,Active,ChairDeluxe,Furniture,Chair,78.0,2021-03-23,8,5,Id et sed debitis.,106,17,651,1261,624.0
334,b'gAAAAABlumZ1YxN7FkrE1Vh4mOScinkjEui0E6vAptb0pG7AiX2Xz4AI5dAh06hOuOIvpNv06hM1mYFSWhHXvOQse5P6rwzLQg==',52,M,Cummingsmouth,Nauru,b'gAAAAABlumZ2yEP7cadQL30WGR5fXB2fTswL4fL0vkVNL4uEddx2xhjve4xqAiyklOy1AmhzdUg8-yHifqbwkOy37mJYggSPkzJ4bYVGKWKgQCBpMrU2Kqw=',b'gAAAAABlumZ2t58R0LPZE3UxL5kh0oDNnpr1yD-Gt840NRzj6-69-JwOFweqgruMxeHGKuDoYquWBPonqXgrIMascjWd73xFDnmTShyMyi-Nuc-JrgJlhbIS0bj1fDbAmK3KJG-LiNkC',Yearly,Churned,ProPants,Clothing,Pants,361.0,2020-01-17,8,4,Cumque quam sequi labore expedita repudiandae.,1241,54,316,478,2888.0
335,b'gAAAAABlumZ1oq7nbjyU53YT5L0ROkTcLI1EbCRzMDGCC1ca_9kgnLLuOhzUjmMn8o4iWEOKGNmmwAp4_oxk94IANog_2P7RnA==',58,F,Lake Tammy,Switzerland,b'gAAAAABlumZ2WehXDy2JHy19skeod45L11nnwGxFOxafmUCMq4mRs3fw88pAFIZ5jDPxQlaYwYMKVGOHAvST46XtQGNOtFeblAOXeY8nZQMNEIZ3HpI5Gfw=',b'gAAAAABlumZ2q9CMOiutTd0NjdEFz-XBVs8wRhDkHbnAW1jehC9s1jqerlgrErYqWD2BbsyDyoYpCUeJgmoH_ADi_a2b4PRSU0E6pwad_dTmbLtld48oHt5pBYw1QlIlO-mIAoF1202P',Yearly,Active,FictionTales,Books,Fiction,665.0,2021-05-30,1,5,Suscipit eligendi consequatur non.,907,29,704,2602,665.0
336,b'gAAAAABlumZ15-yzC3L0JaaxgQRPWVo-QRvLJYOapgGXsx--TcECWHbdgMmcpplbXMuYaprj4AhXbS6dEDAuXxrJVcFsU0MXLb48DeRKrfxspnn1HQwNkpQ=',38,M,Port Joseph,Lebanon,b'gAAAAABlumZ2qaRc8YGF9BWFximZrH7LVZgUBuT9EATJeB60LcBuQz_W9BhPMmsdOAjFSALta5G6PwcFOKQNckhdk8BmzD_pzQhBAaE_KyybHHqq05cPgNg=',b'gAAAAABlumZ2DmMH5i6hyPX3cT1wjFmas1EFYrga0JYm1EraMzsmMkGgL44xcIdDSn6ttTWwc8h3opm_zXuMKpQFQpZ4aBYksjKaF_d1smSZBtdxO7kAJxUQEEP0qFtVy9CXaZGPEE3s',Monthly,Churned,LaptopMaster,Electronics,Laptop,39.0,2021-09-20,7,5,Autem minima qui quas est.,548,36,796,308,273.0
337,b'gAAAAABlumZ1LLdVIPxMEJYNHVBJEGjlBqR93GMpOSY8I_4DKSOf8youXcwvPR1e-XJ1vOot_bMrEZRA5ZsHWZEPvpMpv9gevQ==',44,F,Muellerfort,Romania,b'gAAAAABlumZ2WdSE_ysstFRDsr_HejFaVaGq9hnz-ffjioXf21jptAnq1CjxCHYzIDXGrzkWci0knsaANGDMIxvSPtz8mkLH5xKr0rXyRNh7Z8bA-Xbr_b4=',b'gAAAAABlumZ2Fp-ZRom2ZwJ5sL3FLVNNujiG0gG1GkXzM5iro1ZmFIo0VgzbsUMQQfqVBeTcs_zd54z_jOCtZgrPtkjHJ3HZqBA0A70cSWxOYNGWEhTa7OdTV6B33I1FJ_HHbXT1A4jJ',Yearly,Churned,JacketFits,Clothing,Jacket,51.0,2022-04-29,7,5,Corporis asperiores qui similique qui iure.,829,33,964,421,357.0
338,b'gAAAAABlumZ1Rhw-ooBBOZo5Kk3HIcAyoKrXYCjKZIKBiEvd8VefKl2VPwohpeGJk5ZRE_p9uyyKQ7gsXIqi3jhd44NFtI7M2w==',64,M,Jensenfurt,Brunei Darussalam,b'gAAAAABlumZ2GAsBhrtTzSQX4zTYVAfWRwHJdO-beASvYZcnvHkpRAb8bj7Wa8ihzkSuu056kkSGM5rQGy-hl1QZo_ksIEhCK42l2QwnnPov4eJaMI6KfmI=',b'gAAAAABlumZ23tX1lFuc3oiobihy7VXu2K0ZUmMqG4LvzUwQbqn0UiahXjCKMwk6Z_kWPrxwk9-3KK87Iv9RNNqlkK-fQfcc9jQpMpYIPog6TslywZ1GCCRpMcD7J2fkeWpzuJXjX9nk',Yearly,Churned,The Art of Educational,Books,Educational,821.0,2023-05-13,8,4,Incidunt voluptatem est iste reprehenderit consectetur sapiente et.,204,71,1267,1357,6568.0
339,b'gAAAAABlumZ15OppfTV6G7e9wFbIQXidO8qO0sC8kYpwOPujwkJFt6DrWgv-MydU1OO5oc95wlOpJ-OdWg3Mrhgt-s5ilVpwdA==',54,M,East Thomastown,Palestinian Territory,b'gAAAAABlumZ2vdaKlqR0fyuJemgZqyTgkND5iAnxS1Tpb3yuvMKRet5tcMmvNxgor601Sc3f1eheaW4rQO0RtApiiCD4fLG4_Q9TacS_snzfww-wNQN2Pbk=',b'gAAAAABlumZ2to0sklppjy9Sji0cAqF-lYtq7cMctgoaPhIAXiMAsKwcP1Te6IGIW0vsmj1dj9KLb3CaIdA6r8JUH3hKsZR0V84OzQL4G0p-UcfpfX3uB6nmVBAtNNEFYXoQ9yxFiZWP',Monthly,Churned,ShirtDeluxe,Clothing,Shirt,457.0,2021-05-18,1,3,Laudantium distinctio esse minima aspernatur id voluptatem voluptatum.,14,56,692,1493,457.0
340,b'gAAAAABlumZ1BQwRtjJLSll0tHpBXMKjsdgjjxLRzCMlVjpHU4CnTNKHOxjD22QrqKC8JAFe0hZeog-gvkQW08anBXWe1caVjA==',52,F,Lake Melanieborough,Libyan Arab Jamahiriya,b'gAAAAABlumZ21Bikyu0GrzY8DxFLn63JIZqfDrEOuzGCyXHgXWrg46-n327PB2wZoKEnRnZjaipvDFgnJDDFxQjPoY-a54nzH5KN0IHRJOZvyUYir44Ku1o=',b'gAAAAABlumZ2mukqDrQEqkSusScS5Z-NwGxmIzXvM3FByrrY8ZcySpYjK_iaQS-lm-wXL9vVr4EprvY7R1uufu0xd_TXqUO0kpBdCm8XNOq58oSbaBsSmwancT1UKeWGVBeCuUsyAEPNL5_ERHzY2UfwnSvA9r6hag==',Yearly,Active,FictionGuide,Books,Fiction,70.0,2023-11-29,2,4,Amet voluptas vel et autem neque labore.,1089,26,1433,115,140.0
341,b'gAAAAABlumZ1qI4pradXEWiwRLZXhrKP1xuP9VsLrBCBt_-mMCq1jb0l_iBFO2vfzq8GZtUN91YYW0ndhulSoXUVln7grM4VXQ==',24,F,Gibsonhaven,Solomon Islands,b'gAAAAABlumZ2awrXloqmpQU1l2bgN4JwUc6X_xXSW8_QK8i1Geg5RJ8Z4aeXHaShIEYtfL65_mI9eEuKTwVRs3oy-uDn0YCL9CRyngS6asilbOkXj80IVkw=',b'gAAAAABlumZ2osj1szJ8fC_0VMhLohiEaKfqOVJd9JlKBaUuc-pd-6WePSfwcfv09uQDhF46YBOozqQfX8yPxHN0Iog3ZjmPkzOrSoS1Nd_fwKTu0rH28nJaXBEIdOb-X6mWEHVWpArF3HUDxXRwpBcdPBsrxbkpAQ==',Yearly,Active,MegaSpeaker,Electronics,Speaker,6.0,2020-02-23,10,3,Quia expedita quas ut voluptatem corrupti cum voluptates.,322,42,345,2162,60.0
342,b'gAAAAABlumZ147lkyvuQ4-cTnsdr5T2RXa8oYXv-WszHg7qbAhkkVVduwdrd-Bm8rsaMXHmKnEcP-V_oLIhAo1PAMaVEXSmQXQ==',61,M,North Christy,Faroe Islands,b'gAAAAABlumZ2IAPU1jSzMUOtBccqsskEmDh3-W0OFf_PxNnKkw19Eu7g0so6_lA9OU4MGNsb0YmG6aIgL9NsaBXwYDIHHF6boyQWxJ6sPFo_KYF3MLkWykw=',b'gAAAAABlumZ2MPwh7z5IdYDea_YAoQ1gmMqP6j3SQ-ToK63tGt_yxzlYrNL1LrNPxSCPYidBYFx-ffTHlAEQvbpPDPgHos_wGFoxF8t7ItlP9NYafOWBtiRAl88BoAhpybhi_34wnET49rsZVNj3Fbqo7pifawF4og==',Yearly,Churned,ComfortChair,Furniture,Chair,22.0,2022-02-14,1,5,Cupiditate debitis aliquam quia aut.,77,21,906,484,22.0
343,b'gAAAAABlumZ13rR3Q0-xmCMMlAyeC15e8MqSLWu2UsuZ6lDIv94tufgxji-dsiAnRBIGadk4fXIcEyRe7cEAed5fycmBSK4Z6w==',34,M,Antonioborough,Montserrat,b'gAAAAABlumZ2lbygX0wOBsoDTbOUVz1SiAF0lXmr_8j3Enm8b_EexqArFwdSSpm9p1r_hogzDKGVSbePcVGt-kOL80nQyZbg_QHupZGzBiE48bdOwvsYaiY=',b'gAAAAABlumZ2URDiBknZotkW8RixbDZhkLuVL-MS7_rMoitrqhe3iJKyBvK1tLBYirzwLPTmI1rvtQxT0aakSLKyD3IDcA983oe7pF3F6Y6nIW29Lvx8d9Z1LyX4905AiC3-2JJ0ojdm',Yearly,Churned,ShirtWear,Clothing,Shirt,233.0,2023-09-24,1,5,Tenetur aspernatur dignissimos sunt consequatur.,280,59,1375,2655,233.0
344,b'gAAAAABlumZ1zvRpc3GI4NdKnEt58DR3hvQ16s4GA8yds58vqrWsk6fdc99o3FfC7GGUfHgdR_TxcszemQlplbC9ZWCULecQ6Q==',68,M,South Vanessa,Sudan,b'gAAAAABlumZ2SM2Y-Jf_Rz5mCNoDxKCvAA6onym7t9USsghQwSCEmMlxv0mHTQ1LN0Nn_9vPn4Ap4ntu1VGpAyOSSseiTrXO0mSWc1UvaXQs8QSwkeBYJTM=',b'gAAAAABlumZ2N1DZ_FS1psclhcYP8-8HTBQfzCUOIG62EIqu4SG3Vu7zvCBeBEkbsmUn4SHz4K4s6NuDA37cn4mdcANPsMhf5e2t_S4Lh_m_dqsQpyFtWrosd3WNAYxHQzM6-B8Vt9MzGz0pX1HkIH5pIdbwZGvPlg==',Rarely,Active,ShirtWear,Clothing,Shirt,269.0,2021-02-16,2,3,Sit et quia nisi et molestias tenetur unde.,438,59,622,2547,538.0
345,b'gAAAAABlumZ1CKn64dtF8DJxEtcx1voPx89yDyhiW6eHT7xMOuABtSUStONKM-TLgItw1aBTdHpxD-LOHhuCZ7BhS5MuqEyQBw==',24,F,Annborough,Sudan,b'gAAAAABlumZ2l-97e_QJ5Cnsuapk88hQRHkotWqyVF7aul3NHUJCW6tBJntXGIWR-FLblBc6OaZCron37wBLwMPA_jeTl6RMDPxCZE541AoQAz4XZ21w_5A=',b'gAAAAABlumZ2BN8NpKw43QRUaquHajqRM5QYS0pD6RjFvWcwdW_2ecb3qkiq1RHXEtf8mpyJsCxkR51-skXM6ay4_s6iAXFzftzu4uNnsCwUS5EED_6QmJSk1aMeB1c3oT2U7eUKLa8U',Yearly,Churned,Category:ElectronicsLaptop,Electronics,Laptop,3.0,2023-12-10,6,4,Sed iure beatae assumenda qui.,1202,8,1442,2468,18.0
346,b'gAAAAABlumZ1E1eUYOP95w2tXGyKySynV5oFCK0BGGILrS8AXoy73acuK3Bfk3m4B0Ay6pmGzvk1l-6OFQivj87kWmDTU3iUqIHJZ8xp9AaceovOiEXcR3g=',57,F,Williamsview,Belarus,b'gAAAAABlumZ2KQ7AOrBxUrj9jQfKgICWOL3AgkJPz17GVFJ1qBE7aiy5Im4zUvDtwyfpSdae2CjX9RfgGddhfz_A2ILdWvW1tJoYTJNsM8Oxw31cFwgmT5Y=',b'gAAAAABlumZ2LfZUMnuZmIZd98SLYcsOgWi2JCziCpIW_Su9gZjL65CMpSm4ElZXQ9C4HQLfS_jNSnb73KIRUjVgQ1PVTuog0BEmtc1bSxAN3JrpS1dpJCDdnTSEL1Amjndq4DQK2adB',Yearly,Churned,PhoneMaster,Electronics,Phone,74.0,2021-05-18,5,3,Saepe corrupti omnis unde quo modi placeat illo.,1174,49,692,2427,370.0
347,b'gAAAAABlumZ1oylUW5kB5_gOwd3604b8b7uK4PIORFzlEaT_IeUBiF58qMzPT-9m4kg5VbNMo4yaQnqS2GfCxxWknVYrWgZTgw==',89,F,East Paul,Cameroon,b'gAAAAABlumZ2Or-W4WUtComlgFqFavjvMz0FiChSuIfkOyjxarZs6xIFpI2CasVnPHRsX504gGpAVUFOmmTbSkgxOGO_Y8VYv3tZjX0v5LkxFSkrq5JwI7w=',b'gAAAAABlumZ2NEi6AEwhurtEz_QJcpnd2PSiEO620SwmmzhfmhYiS0iVPoFNPlFC4FoOPYyOrgG0yqNtpRkxTTPTYPUGbHhJBmrAFEIJxjg0Rmt5OnPYXow2_9ge0jK8wLZnaLD5_nZr',Yearly,Active,Category:ClothingPants,Clothing,Pants,430.0,2022-02-17,3,5,Suscipit necessitatibus ut ut sed eum.,497,6,909,2607,1290.0
348,b'gAAAAABlumZ1Bdp3FdiJ0grNWC608pa0yv4odOXFzEfePWFNEiGYsa4hWh3l3RwmFJUZDaUdKGs5h2Gy2cFlaAj8Wr0x6-Cr3g==',25,F,Brownmouth,Cook Islands,b'gAAAAABlumZ2GWEidB5EMMtGS4TmnZo9uwBNLAozSv3tqsmTOcqFhdT5xRr82zSNyalRqMYZwbm7g2LllXzNnUPhrdXcRUbS9WCw15K5LAfQCNhROfkwQZU=',b'gAAAAABlumZ2VRJ9p5Gjtf2WVhDnUXNfkyvq4-MWhGKeEBmHXl67RH5zzN6_QSn2r7LdKv6CyrPJG0qeSZiVSEEUlWVZe2_tC9JWMBYdPcVg3zrGAO5LrQMW-ejoc4-kMwj874qp4cKi',Yearly,Active,ComfortTable,Furniture,Table,65.0,2019-09-28,6,1,Minus minima ipsa qui qui enim nostrum ex.,89,23,224,1583,390.0
349,b'gAAAAABlumZ1Lw4JuxJ44sSljX-hQxHjCaM4yUbJZ7QckX9s2CbcR15Y_WEXzMmzXUX2MlyZw6WwgPuLI4G9VFSRuIXO_U59dQ==',27,F,Hillmouth,Lao People's Democratic Republic,b'gAAAAABlumZ2pMvDNgeDGSpZYwpUAsGEc3j-L0xsqvC_ln01fC-Bkjl3_sWVajYtgfk6LinVU230Mru75jIniEEyyDE7mRhsRlgOeisRkmdXKpFz-yj93Rs=',b'gAAAAABlumZ2i3ebJcb5uuwtcdXhytOstMzt32WSBWZQOuncvXOkWZ8bJbqCmDguLNTqeS8_ngjILzfAcHWeddXnai9ZtdEqAKbaDEmxY49c-d5-rj6Rwv2v_O5nNE8xJdolUznFeJiM',Yearly,Active,EducationalGuide,Books,Educational,199.0,2019-04-22,4,4,Dolores tempore non quis qui omnis adipisci velit.,27,24,90,672,796.0
350,b'gAAAAABlumZ1eIC4GtBLzccRlhFI539GLm4FapyKudBrbdadqfM8ibcMrapucGGDKceHDJkqdTLwP8-InnFeoFHXVLmYRGr9Ag==',20,F,New Eric,Malaysia,b'gAAAAABlumZ2XFoo-sxXNv3WBorzhlbbkHZv4199j3H0uUmBFfceQUUR1AkK4Hj0GfhXx32p1wGILs3ESfcgO6VLUSTQQxhQ9WEIvG2IdH7IdeOQk7ZOW3M=',b'gAAAAABlumZ2kRlUhtqzaeLzMSFVcIjSzhbiKyC17mw8eglzZHYkfBtmTO2BrkP4gx2-Pv3Wtr98az3lXdqxyv8InslrmLy5KeWQBHetghImKUxP1XQBZiXxAYDQ41Is83wRUUNW0Hk3',Monthly,Active,ShirtWear,Clothing,Shirt,891.0,2019-07-03,1,3,Exercitationem exercitationem id id in voluptas.,323,59,152,1122,891.0
351,b'gAAAAABlumZ1nSOSfOF9grraXUrsM8dGlxMdtoSaKO3D9vACQb7J3pPtK-fu-Qbmn25EtSz3U4mjI0eo2QOgS8kD-eaaOvJ0aA==',44,M,South Laura,Russian Federation,b'gAAAAABlumZ2TyQlnvaYzEFJedvALo4Ml_rDheJ1os-hliTWOkakJMhVUxmsMGzRk3TtAAi4Oy3LnOW9N3TUyivY7JrS-5XdEAZCLLnzcdsadn7jlEhRv0A=',b'gAAAAABlumZ2foLk5qG9fWiqUUCCrsmzZUW8NS_lhsnP8JrSPmeNz0is2oN5UecaZ07Zlss2Yp9CnBmerxFZxAnzAacopIlf2izV4DRFX3sdbjbX7NcBKAa5TtnqZRlMdNU6k2JmFWIe-V6NspmPrtF7hiyDbmGxWA==',Yearly,Active,ComfortSofa,Furniture,Sofa,19.0,2021-04-28,9,4,Animi omnis consectetur et illum reprehenderit necessitatibus tenetur.,326,22,680,126,171.0
352,b'gAAAAABlumZ1EDiiGjlmi4Fxi3O0DeoTT2Bxe6HIaH7jeZJCz9X2lcfBl9eDMgqTTocqMJsPo70gSChFEvMAtCE9jmCvgSBaqg==',31,M,Tannerport,Norway,b'gAAAAABlumZ219zqrkhxCmMXL4DaywpmYzzGmcHX6l1R-381L6bHjyxg4eW9xYFINw_ErupTvDrlP_l-Ay9efazySON0YDcMKrPf95NWdE3q0REoyVOfWdU=',b'gAAAAABlumZ2e6PTctpYZB71RJkdGecTbB7Ujm460AhPEoSvZoTHp_bPwk5w9CA_X762sTnXkdAEVjxRh5hd_tHSaQD2EXfq6iAmEHYxowpWo2_WkPNeG2XRmkgVCLlEJL3h7guzOgJE0V5D3YMMqO9yvr_THrQARw==',Yearly,Active,ProShirt,Clothing,Shirt,10.0,2022-01-01,10,3,Aliquam facilis aut delectus dicta vel dolor ad laborum.,1066,55,872,82,100.0
353,b'gAAAAABlumZ1NPTohi3Z3UnwKzSqN725bOO4MhFqGP7a7FASqaQiugNKF5bZV-tDlIsojSv_8lGQvcM_vbEasfZgSrWs-b0eeg==',59,M,West Anthony,Burkina Faso,b'gAAAAABlumZ2mz3ahvMgSP0ZXhJEcaYj-DQwyt0e9EgBwHvMRgiWag0lkF41XRyEWeMOWCkrxJN8f9qkx19cm2FbRMBBg6gzzsZDs7pGGfcToa3oqQy_Vk0=',b'gAAAAABlumZ2Rufl-7Ies2TJ4052FlgE7BMbCbx_HI_J97pjGaHLOl31Rhm2n_35QGiRdQxx-vxCCIFcekbP6s11ySxoTtiIAE-RRpR_joQK418MUGqPUCDsGlRyhbGV1LFzr6A98z65',Rarely,Churned,FreshBeverages,Grocery,Beverages,69.0,2023-06-04,9,4,Tempore velit dolor eaque est.,525,30,1285,2642,621.0
